노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
7800,호매실동차고지 - 호매실동차고지,0,호매실동차고지,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,1,호매실스타힐스.수원여대입구,0,0,0,8,2,4,2,1,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,2,호매실엔루체,0,0,2,1,1,1,1,1,0,1,3,4,1,0,0,1,0,1,1,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,3,호매실스위첸19단지.능실마을22단지,0,1,3,2,3,3,1,2,0,3,4,2,4,1,4,2,0,3,1,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,4,능실초등학교.힐스테이트호매실,0,1,2,10,4,5,3,4,2,3,0,7,3,2,6,0,1,1,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,5,호매실마을14단지.장애인종합복지관,0,2,5,6,4,7,6,3,2,1,5,8,2,2,2,1,0,0,2,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,6,호매실마을13단지.수원시보훈회관,0,2,0,12,5,8,8,8,3,4,1,9,0,3,1,1,1,1,1,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,7,수원은혜교회.한양수자인파크원아파트,0,2,0,0,4,5,0,9,7,4,6,8,5,0,0,0,0,2,3,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,8,한양수자인파크원아파트.자목마을입구,0,3,1,0,5,10,11,11,5,5,4,5,1,3,1,0,0,3,2,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,9,경기도건설본부.경기도동물위생시험소.칠보마을7단지,0,0,0,1,6,6,12,12,11,5,0,5,6,0,5,0,3,2,3,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,10,와이씨티6단지.금곡LG1단지,0,5,3,7,8,10,15,14,16,7,12,9,3,4,4,2,2,0,2,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,11,호매실역서희스타힐스.금곡LG2단지,0,7,6,15,11,14,20,11,21,11,13,11,5,4,3,3,2,2,5,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,12,호매실역서희스타힐스.모아미래도아파트,0,9,7,5,15,16,23,18,22,13,14,14,6,5,4,4,6,6,3,3,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,13,칠보중.칠보고교.중촌초교,0,5,3,0,12,18,0,19,23,14,11,4,0,4,4,6,0,4,0,2,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,14,칠보마을8단지.수원KT소닉붐아레나.서수원칠보체육관,0,10,4,17,19,16,25,23,24,15,15,15,10,7,6,0,0,2,4,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,15,금곡동행정복지센터.호매실지구대,0,12,6,20,20,21,28,33,28,23,13,8,12,8,9,7,8,9,9,4,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,16,홈플러스서수원점,0,15,5,21,27,25,37,38,33,24,18,18,15,9,10,8,9,6,11,4,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,17,칠보어울림마을,0,9,7,23,32,27,16,43,16,29,20,20,14,11,8,6,4,6,17,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,18,구운동하이마트,0,11,9,24,36,31,39,49,34,32,21,23,15,10,14,7,8,10,9,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,19,엠코타운아파트,0,12,0,25,38,36,42,50,35,33,22,24,15,9,12,9,0,6,11,5,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,20,서수원터미널.이마트,0,0,0,12,22,35,43,51,23,33,20,23,16,12,8,10,5,8,16,6,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,21,구운사거리,0,0,0,20,22,39,0,18,17,19,20,25,15,0,0,4,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,22,삼성아파트,0,5,7,27,24,36,45,53,41,35,22,25,17,14,13,8,12,9,10,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,23,성균관대학교,0,16,11,21,28,40,48,62,42,38,24,27,23,19,16,15,16,13,18,7,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,24,성균관대역.고용노동부경기지청.율전성당,0,14,9,28,29,42,53,66,36,39,34,29,21,29,21,16,19,16,18,6,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,25,백선교회,0,0,7,0,0,0,0,34,0,16,0,19,0,0,0,5,13,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,26,동원고교.해우재입구,0,15,0,16,29,32,56,66,23,33,18,28,19,27,22,15,14,11,17,8,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,27,효행공원(미정차),0,15,0,16,29,32,56,66,23,33,18,28,19,27,22,15,14,11,17,8,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,28,지지대고개(미정차),0,15,0,16,29,32,56,66,23,33,18,28,19,27,22,15,14,11,17,8,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,29,골사그내교차로(미정차),0,15,0,16,29,32,56,66,23,33,18,28,19,27,22,15,14,11,17,8,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,30,의왕톨게이트,0,13,14,22,24,42,54,53,64,39,33,26,20,26,22,11,19,13,14,7,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,31,의왕터널진입(미정차),0,13,14,22,24,42,54,53,64,39,33,26,20,26,22,11,19,13,14,7,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,32,학의JC(미정차),0,13,14,22,24,42,54,53,64,39,33,26,20,26,22,11,19,13,14,7,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,33,과천터널진입(미정차),0,13,14,22,24,42,54,53,64,39,33,26,20,26,22,11,19,13,14,7,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,34,과천IC(미정차),0,13,14,22,24,42,54,53,64,39,33,26,20,26,22,11,19,13,14,7,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,35,대공원고가교(미정차),0,13,14,22,24,42,54,53,64,39,33,26,20,26,22,11,19,13,14,7,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,36,과천동행정복지센터,0,0,13,9,23,41,0,0,0,36,25,0,0,23,19,4,18,0,0,11,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,37,남태령역(중),0,0,6,7,21,37,29,30,62,37,28,25,23,0,16,9,16,10,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,38,사당역(중),0,0,1,0,0,0,0,0,1,0,0,0,9,0,1,1,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,39,사당역사거리(미정차),0,0,1,0,0,0,0,0,1,0,0,0,9,0,1,1,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,40,사당역9번출구앞,0,4,9,3,10,16,10,12,15,24,28,25,45,33,35,44,46,63,38,21,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,41,남현동(미정차),0,4,9,3,10,16,10,12,15,24,28,25,45,33,35,44,46,63,38,21,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,42,과천진입(미정차),0,4,9,3,10,16,10,12,15,24,28,25,45,33,35,44,46,63,38,21,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,43,과천동행정복지센터,0,0,5,4,11,5,8,12,17,25,24,28,30,33,30,21,0,0,0,22,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,44,대공원고가교(미정차),0,0,5,4,11,5,8,12,17,25,24,28,30,33,30,21,0,0,0,22,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,45,과천IC(미정차),0,0,5,4,11,5,8,12,17,25,24,28,30,33,30,21,0,0,0,22,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,46,과천터널진입(미정차),0,0,5,4,11,5,8,12,17,25,24,28,30,33,30,21,0,0,0,22,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,47,학의JC(미정차),0,0,5,4,11,5,8,12,17,25,24,28,30,33,30,21,0,0,0,22,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,48,의왕터널진입(미정차),0,0,5,4,11,5,8,12,17,25,24,28,30,33,30,21,0,0,0,22,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,49,의왕톨게이트,0,0,10,5,7,17,13,18,18,28,29,27,45,40,33,34,54,69,44,40,18,0,0,0,
7800,호매실동차고지 - 호매실동차고지,50,골사그내교차로(미정차),0,0,10,5,7,17,13,18,18,28,29,27,45,40,33,34,54,69,44,40,18,0,0,0,
