노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
7800,호매실동차고지 - 호매실동차고지,53,동원고교.해우재입구,0,0,0,37,42,20,24,17,0,15,16,28,60,16,43,43,41,40,43,23,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,54,백선교회,0,0,11,36,0,0,26,0,0,0,14,7,0,39,52,0,0,38,43,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,55,수원고용노동청,0,0,4,31,40,41,33,29,22,27,25,26,54,37,51,49,56,37,38,28,14,9,0,0,
7800,호매실동차고지 - 호매실동차고지,56,성균관대역,0,0,8,26,29,22,18,20,14,16,16,23,39,47,40,48,48,34,28,26,11,7,0,0,
7800,호매실동차고지 - 호매실동차고지,57,성균관대학교,0,0,6,19,21,11,13,11,12,11,14,22,34,46,41,45,47,32,27,21,10,9,0,0,
7800,호매실동차고지 - 호매실동차고지,58,삼성아파트,0,0,0,9,10,0,12,0,10,0,9,9,5,45,38,44,36,30,26,8,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,59,삼성1차아파트,0,0,0,20,14,7,9,8,6,10,13,21,0,47,42,40,46,31,25,20,10,10,0,0,
7800,호매실동차고지 - 호매실동차고지,60,구운사거리,0,0,5,0,0,0,0,0,5,0,0,9,0,45,40,43,45,22,24,19,7,9,0,0,
7800,호매실동차고지 - 호매실동차고지,61,농수산물유통센터,0,0,0,18,13,7,4,11,6,11,6,15,33,44,39,39,44,29,22,19,14,4,0,0,
7800,호매실동차고지 - 호매실동차고지,62,구운동하이마트,0,0,4,17,14,6,4,4,5,8,5,19,29,40,34,35,43,29,23,17,9,0,0,0,
7800,호매실동차고지 - 호매실동차고지,63,칠보어울림마을,0,0,1,15,10,5,0,10,9,7,12,17,31,33,24,32,36,28,20,16,8,3,0,0,
7800,호매실동차고지 - 호매실동차고지,64,홈플러스서수원점,0,0,4,11,10,6,3,3,5,7,10,14,29,29,26,29,30,23,21,13,11,7,0,0,
7800,호매실동차고지 - 호매실동차고지,65,금곡동행정복지센터.호매실지구대,0,0,0,7,8,5,6,9,5,5,4,14,26,26,23,26,28,19,18,10,10,6,0,0,
7800,호매실동차고지 - 호매실동차고지,66,가온마을4단지.수원KT소닉붐아레나.서수원칠보체육관,0,0,0,0,0,4,5,8,3,10,9,12,0,25,22,24,24,15,17,5,9,0,0,0,
7800,호매실동차고지 - 호매실동차고지,67,칠보고교.칠보중.중촌초교,0,0,3,2,8,0,0,0,7,8,5,0,24,14,20,21,22,13,16,10,8,0,0,0,
7800,호매실동차고지 - 호매실동차고지,68,모아미래도아파트.호매실역서희스타힐스,0,0,0,7,9,6,3,2,4,6,7,10,17,20,16,15,16,16,14,8,0,4,0,0,
7800,호매실동차고지 - 호매실동차고지,69,금곡LG2.3단지.모아미래도아파트,0,0,2,6,9,6,0,1,4,5,3,7,10,13,13,11,10,10,12,6,5,0,0,0,
7800,호매실동차고지 - 호매실동차고지,70,금곡LG1단지.와이씨티6단지,0,0,3,8,9,0,0,2,3,5,3,5,8,0,10,8,7,8,10,5,4,1,0,0,
7800,호매실동차고지 - 호매실동차고지,71,경기도건설본부.경기도동물위생시험소.칠보마을7단지,0,0,2,3,0,0,3,0,0,0,2,4,7,12,6,7,5,6,9,4,2,0,0,0,
7800,호매실동차고지 - 호매실동차고지,72,한양수자인파크원아파트.금호초등학교,0,0,0,5,8,4,0,1,2,4,2,3,7,11,6,6,8,5,6,5,2,0,0,0,
7800,호매실동차고지 - 호매실동차고지,73,수원시보훈회관.호매실마을13단지,0,0,0,0,7,0,0,0,0,3,0,2,9,10,6,3,6,4,6,3,1,0,0,0,
7800,호매실동차고지 - 호매실동차고지,74,호매실마을14단지.장애인종합복지관,0,0,0,0,8,5,0,0,0,0,1,0,7,3,5,4,4,3,5,4,3,1,0,0,
7800,호매실동차고지 - 호매실동차고지,75,능실초등학교.힐스테이트호매실,0,0,0,0,7,0,0,0,3,3,1,3,6,7,4,1,5,2,3,3,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,76,호매실스위첸19단지.능실마을22단지,0,0,0,4,6,0,2,2,0,2,0,2,5,1,2,2,4,3,2,1,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,77,호매실엔루체,0,0,0,3,3,4,1,0,1,2,0,1,3,0,0,1,0,1,1,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,78,호매실스타힐스.수원여대입구,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,79,호매실동차고지,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
