노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
7800,호매실동차고지 - 호매실동차고지,0,호매실동차고지,0,0,1,0,1,1,1,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,1,호매실스타힐스.수원여대입구,0,0,2,1,1,0,0,1,0,0,0,1,1,3,3,1,0,0,1,1,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,2,호매실엔루체,0,2,4,1,3,1,2,2,3,2,4,3,3,5,4,3,3,2,2,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,3,호매실스위첸19단지.능실마을22단지,0,3,3,4,2,0,1,1,1,0,1,3,4,2,5,0,2,1,1,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,4,능실초등학교.힐스테이트호매실,0,3,6,8,4,3,4,0,2,4,2,5,5,0,3,3,0,2,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,5,호매실마을14단지.장애인종합복지관,0,5,10,9,5,4,6,2,2,4,4,5,5,3,5,3,0,1,2,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,6,호매실마을13단지.수원시보훈회관,0,6,12,15,5,5,4,3,4,4,2,7,7,5,6,0,3,0,3,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,7,수원은혜교회.한양수자인파크원아파트,0,9,6,17,7,7,8,3,1,1,5,10,9,5,5,5,1,0,4,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,8,한양수자인파크원아파트.자목마을입구,0,7,14,21,8,5,6,4,5,2,0,11,10,7,0,4,0,0,0,2,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,9,경기도건설본부.경기도동물위생시험소.칠보마을7단지,0,11,9,23,9,7,9,4,0,2,6,8,0,0,6,3,0,2,1,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,10,와이씨티6단지.금곡LG1단지,0,17,23,28,12,10,10,8,5,5,4,13,12,9,3,7,2,3,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,11,호매실역서희스타힐스.금곡LG2단지,0,24,30,42,18,15,17,9,9,6,7,13,14,14,6,8,0,4,3,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,12,호매실역서희스타힐스.모아미래도아파트,0,27,36,50,22,18,20,12,7,8,9,15,11,15,8,9,6,5,4,3,0,0,0,0,
