노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
7800,호매실동차고지 - 호매실동차고지,23,성균관대학교,0,18,16,14,30,37,40,44,44,40,35,34,36,28,25,13,18,22,10,15,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,24,성균관대역.고용노동부경기지청.율전성당,0,19,13,14,31,39,44,36,44,35,36,39,40,30,23,14,21,23,11,14,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,25,백선교회,0,8,0,0,0,19,0,29,29,36,27,38,16,29,11,0,0,0,0,13,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,26,동원고교.해우재입구,0,7,5,12,30,38,44,37,43,37,25,40,39,29,16,13,11,22,10,3,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,27,효행공원(미정차),0,7,5,12,30,38,44,37,43,37,25,40,39,29,16,13,11,22,10,3,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,28,지지대고개(미정차),0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,29,골사그내교차로(미정차),0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,30,의왕톨게이트,0,10,11,15,29,39,44,35,40,39,35,36,36,25,16,13,17,21,10,11,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,31,의왕터널진입(미정차),0,10,11,15,29,39,44,35,40,39,35,36,36,25,16,13,17,21,10,11,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,32,학의JC(미정차),0,10,11,15,29,39,44,35,40,39,35,36,36,25,16,13,17,21,10,11,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,33,과천터널진입(미정차),0,10,11,15,29,39,44,35,40,39,35,36,36,25,16,13,17,21,10,11,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,34,과천IC(미정차),0,10,11,15,29,39,44,35,40,39,35,36,36,25,16,13,17,21,10,11,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,35,대공원고가교(미정차),0,10,11,15,29,39,44,35,40,39,35,36,36,25,16,13,17,21,10,11,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,36,과천동행정복지센터,0,18,0,0,28,31,43,40,42,38,31,20,35,0,24,12,10,20,9,8,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,37,남태령역(중),0,17,9,14,27,30,25,32,40,35,26,30,25,8,7,9,5,19,9,2,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,38,사당역(중),0,0,0,0,1,0,0,0,13,0,2,0,10,1,0,1,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,39,사당역사거리(미정차),0,0,0,0,1,0,0,0,13,0,2,0,10,1,0,1,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,40,사당역9번출구앞,0,4,10,7,8,8,11,22,18,27,23,40,38,37,33,33,44,69,68,37,30,0,0,0,
7800,호매실동차고지 - 호매실동차고지,41,남현동(미정차),0,4,10,7,8,8,11,22,18,27,23,40,38,37,33,33,44,69,68,37,30,0,0,0,
7800,호매실동차고지 - 호매실동차고지,42,과천진입(미정차),0,4,10,7,8,8,11,22,18,27,23,40,38,37,33,33,44,69,68,37,30,0,0,0,
7800,호매실동차고지 - 호매실동차고지,43,과천동행정복지센터,0,0,10,0,5,0,9,4,19,12,11,42,26,0,33,0,0,54,0,48,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,44,대공원고가교(미정차),0,0,10,0,5,0,9,4,19,12,11,42,26,0,33,0,0,54,0,48,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,45,과천IC(미정차),0,0,10,0,5,0,9,4,19,12,11,42,26,0,33,0,0,54,0,48,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,46,과천터널진입(미정차),0,0,10,0,5,0,9,4,19,12,11,42,26,0,33,0,0,54,0,48,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,47,학의JC(미정차),0,0,10,0,5,0,9,4,19,12,11,42,26,0,33,0,0,54,0,48,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,48,의왕터널진입(미정차),0,0,10,0,5,0,9,4,19,12,11,42,26,0,33,0,0,54,0,48,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,49,의왕톨게이트,0,0,13,10,9,10,12,23,20,24,30,28,44,40,36,36,45,69,67,53,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,50,골사그내교차로(미정차),0,0,13,10,9,10,12,23,20,24,30,28,44,40,36,36,45,69,67,53,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,51,지지대고개(미정차),0,0,13,10,9,10,12,23,20,24,30,28,44,40,36,36,45,69,67,53,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,52,효행공원(미정차),0,0,13,10,9,10,12,23,20,24,30,28,44,40,36,36,45,69,67,53,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,53,동원고교.해우재입구,0,0,12,12,8,0,0,8,19,23,17,26,28,0,34,0,0,68,58,52,29,0,0,0,
7800,호매실동차고지 - 호매실동차고지,54,백선교회,0,0,11,0,5,5,0,0,0,0,22,15,20,21,0,0,32,67,0,38,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,55,수원고용노동청,0,0,10,13,8,9,10,0,19,18,28,22,40,38,28,35,44,63,52,61,21,0,0,0,
7800,호매실동차고지 - 호매실동차고지,56,성균관대역,0,0,8,11,9,10,11,14,14,17,23,17,37,25,22,25,38,55,43,46,12,0,0,0,
7800,호매실동차고지 - 호매실동차고지,57,성균관대학교,0,0,7,12,8,6,8,10,11,11,20,15,38,23,20,24,35,52,37,36,10,0,0,0,
7800,호매실동차고지 - 호매실동차고지,58,삼성아파트,0,0,0,5,0,0,5,11,10,12,0,0,37,0,25,23,0,21,20,34,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,59,삼성1차아파트,0,0,0,0,6,5,0,10,9,12,18,14,0,12,0,21,34,50,35,33,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,60,구운사거리,0,0,0,10,6,0,9,6,0,0,0,12,36,22,0,11,31,26,34,0,9,0,0,0,
7800,호매실동차고지 - 호매실동차고지,61,농수산물유통센터,0,0,6,7,5,5,7,7,4,12,17,15,35,21,18,19,12,30,17,30,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,62,구운동하이마트,0,0,6,9,3,0,7,9,9,9,16,14,34,19,17,17,30,46,32,28,8,0,0,0,
7800,호매실동차고지 - 호매실동차고지,63,칠보어울림마을,0,0,5,4,4,2,0,3,8,11,15,0,32,19,24,16,27,44,28,19,8,0,0,0,
7800,호매실동차고지 - 호매실동차고지,64,홈플러스서수원점,0,0,1,8,5,4,4,6,7,9,13,12,21,16,21,11,19,32,22,24,11,0,0,0,
7800,호매실동차고지 - 호매실동차고지,65,금곡동행정복지센터.호매실지구대,0,0,0,7,4,3,0,5,6,7,10,10,16,17,12,10,17,22,19,23,6,0,0,0,
7800,호매실동차고지 - 호매실동차고지,66,가온마을4단지.수원KT소닉붐아레나.서수원칠보체육관,0,0,0,0,0,0,2,4,0,0,0,5,15,8,9,4,0,21,18,13,10,0,0,0,
7800,호매실동차고지 - 호매실동차고지,67,칠보고교.칠보중.중촌초교,0,0,0,1,2,1,6,3,0,5,6,9,13,13,11,0,15,19,17,22,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,68,모아미래도아파트.호매실역서희스타힐스,0,0,2,5,0,2,1,2,5,7,7,6,10,12,8,11,14,18,15,19,11,0,0,0,
7800,호매실동차고지 - 호매실동차고지,69,금곡LG2.3단지.모아미래도아파트,0,0,0,4,1,2,3,3,2,0,4,5,8,8,5,9,11,11,12,15,8,0,0,0,
7800,호매실동차고지 - 호매실동차고지,70,금곡LG1단지.와이씨티6단지,0,0,0,5,6,1,0,2,3,1,6,1,7,5,2,8,10,7,11,14,3,0,0,0,
7800,호매실동차고지 - 호매실동차고지,71,경기도건설본부.경기도동물위생시험소.칠보마을7단지,0,0,0,2,4,1,1,1,2,5,3,2,2,0,0,0,8,10,8,4,2,0,0,0,
7800,호매실동차고지 - 호매실동차고지,72,한양수자인파크원아파트.금호초등학교,0,0,1,3,2,1,0,1,3,6,2,3,6,4,1,7,7,9,7,12,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,73,수원시보훈회관.호매실마을13단지,0,0,0,4,1,0,0,0,2,4,3,0,3,3,4,5,2,8,4,7,7,0,0,0,
7800,호매실동차고지 - 호매실동차고지,74,호매실마을14단지.장애인종합복지관,0,0,0,0,3,0,1,0,1,0,0,0,2,1,2,3,4,7,4,5,5,0,0,0,
7800,호매실동차고지 - 호매실동차고지,75,능실초등학교.힐스테이트호매실,0,0,0,0,0,0,0,0,0,3,1,1,2,1,1,2,3,5,3,3,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,76,호매실스위첸19단지.능실마을22단지,0,0,0,1,4,0,0,0,0,2,0,0,1,0,1,1,1,1,0,2,3,0,0,0,
7800,호매실동차고지 - 호매실동차고지,77,호매실엔루체,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,0,0,0,
7800,호매실동차고지 - 호매실동차고지,78,호매실스타힐스.수원여대입구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,79,호매실동차고지,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
