노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
7800,호매실동차고지 - 호매실동차고지,0,호매실동차고지,0,0,0,0,1,1,2,3,0,2,0,3,0,0,2,0,1,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,1,호매실스타힐스.수원여대입구,1,0,3,0,1,2,0,0,1,1,1,2,1,1,2,3,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,2,호매실엔루체,0,2,1,1,3,0,2,1,2,2,3,4,4,3,5,2,3,2,1,2,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,3,호매실스위첸19단지.능실마을22단지,0,3,2,5,3,3,3,2,3,3,1,4,0,0,5,0,2,2,2,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,4,능실초등학교.힐스테이트호매실,0,6,4,7,4,5,3,2,4,3,4,5,4,5,6,4,0,1,1,1,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,5,호매실마을14단지.장애인종합복지관,0,4,6,8,6,6,2,1,3,2,2,7,5,1,4,0,0,2,0,3,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,6,호매실마을13단지.수원시보훈회관,0,6,8,12,8,7,6,4,4,0,3,5,3,4,6,0,0,1,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,7,수원은혜교회.한양수자인파크원아파트,0,9,8,14,7,7,5,2,6,2,5,12,3,5,5,1,6,3,2,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,8,한양수자인파크원아파트.자목마을입구,0,5,11,19,11,8,0,1,5,0,0,0,6,3,0,3,0,4,0,2,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,9,경기도건설본부.경기도동물위생시험소.칠보마을7단지,0,10,13,20,10,9,6,3,6,2,2,9,7,6,5,2,0,3,3,1,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,10,와이씨티6단지.금곡LG1단지,0,16,21,26,17,12,9,5,8,3,4,10,13,7,9,4,6,2,4,2,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,11,호매실역서희스타힐스.금곡LG2단지,0,19,37,40,22,16,13,6,12,8,6,11,13,9,9,3,2,2,5,3,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,12,호매실역서희스타힐스.모아미래도아파트,0,23,40,44,27,16,14,9,13,9,7,13,15,11,11,5,8,6,6,1,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,13,칠보중.칠보고교.중촌초교,0,24,30,32,28,18,15,5,14,11,7,12,14,12,9,7,3,3,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,14,칠보마을8단지.수원KT소닉붐아레나.서수원칠보체육관,0,25,34,34,31,18,15,10,11,13,8,8,16,8,13,6,3,0,0,2,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,15,금곡동행정복지센터.호매실지구대,0,29,39,44,38,21,21,11,17,15,9,11,21,15,11,17,4,5,7,5,3,0,0,0,
7800,호매실동차고지 - 호매실동차고지,16,홈플러스서수원점,0,32,42,53,40,23,27,12,19,22,10,13,28,18,15,20,6,6,7,6,4,0,0,0,
7800,호매실동차고지 - 호매실동차고지,17,칠보어울림마을,0,33,44,58,42,24,31,13,15,19,12,15,30,19,16,0,6,0,9,5,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,18,구운동하이마트,0,39,32,66,44,29,32,15,20,20,14,9,34,22,17,22,7,6,10,9,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,19,엠코타운아파트,0,15,34,70,44,18,27,16,19,15,13,15,32,20,18,9,7,7,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,20,서수원터미널.이마트,0,40,33,56,44,22,28,15,19,18,14,13,35,21,17,22,8,7,0,10,5,0,0,0,
7800,호매실동차고지 - 호매실동차고지,21,구운사거리,0,0,32,0,41,25,26,0,20,0,13,13,28,14,18,14,0,8,3,9,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,22,삼성아파트,0,41,37,61,46,26,37,18,21,22,15,16,31,26,30,28,10,9,11,3,6,0,0,0,
7800,호매실동차고지 - 호매실동차고지,23,성균관대학교,0,44,41,67,56,33,40,24,29,34,27,25,44,52,48,33,18,21,16,15,8,0,0,0,
7800,호매실동차고지 - 호매실동차고지,24,성균관대역.고용노동부경기지청.율전성당,0,44,44,70,57,41,39,27,32,39,29,29,43,61,48,30,24,19,20,16,7,0,0,0,
7800,호매실동차고지 - 호매실동차고지,25,백선교회,0,22,40,68,56,40,22,12,0,15,0,23,31,29,46,0,0,20,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,26,동원고교.해우재입구,0,43,44,70,55,46,37,21,12,38,26,30,42,61,44,31,0,13,19,15,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,27,효행공원(미정차),0,43,44,70,55,46,37,21,12,38,26,30,42,61,44,31,0,13,19,15,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,28,지지대고개(미정차),0,43,44,70,55,46,37,21,12,38,26,30,42,61,44,31,0,13,19,15,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,29,골사그내교차로(미정차),0,43,44,70,55,46,37,21,12,38,26,30,42,61,44,31,0,13,19,15,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,30,의왕톨게이트,0,41,41,65,70,46,39,36,31,34,25,33,37,56,44,28,22,18,18,11,6,0,0,0,
7800,호매실동차고지 - 호매실동차고지,31,의왕터널진입(미정차),0,41,41,65,70,46,39,36,31,34,25,33,37,56,44,28,22,18,18,11,6,0,0,0,
7800,호매실동차고지 - 호매실동차고지,32,학의JC(미정차),0,41,41,65,70,46,39,36,31,34,25,33,37,56,44,28,22,18,18,11,6,0,0,0,
7800,호매실동차고지 - 호매실동차고지,33,과천터널진입(미정차),0,41,41,65,70,46,39,36,31,34,25,33,37,56,44,28,22,18,18,11,6,0,0,0,
7800,호매실동차고지 - 호매실동차고지,34,과천IC(미정차),0,41,41,65,70,46,39,36,31,34,25,33,37,56,44,28,22,18,18,11,6,0,0,0,
7800,호매실동차고지 - 호매실동차고지,35,대공원고가교(미정차),0,41,41,65,70,46,39,36,31,34,25,33,37,56,44,28,22,18,18,11,6,0,0,0,
7800,호매실동차고지 - 호매실동차고지,36,과천동행정복지센터,0,40,35,63,68,40,45,35,30,24,0,30,22,54,35,30,16,13,16,10,6,0,0,0,
7800,호매실동차고지 - 호매실동차고지,37,남태령역(중),0,37,33,57,66,41,44,33,21,33,26,25,35,53,43,27,6,17,5,10,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,38,사당역(중),0,0,1,44,4,0,0,22,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,39,사당역사거리(미정차),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,40,사당역9번출구앞,0,0,11,23,25,18,14,19,15,27,25,42,58,44,68,61,59,53,41,48,38,11,0,0,
7800,호매실동차고지 - 호매실동차고지,41,남현동(미정차),0,0,11,23,25,18,14,19,15,27,25,42,58,44,68,61,59,53,41,48,38,11,0,0,
7800,호매실동차고지 - 호매실동차고지,42,과천진입(미정차),0,0,11,23,25,18,14,19,15,27,25,42,58,44,68,61,59,53,41,48,38,11,0,0,
