노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
7800,호매실동차고지 - 호매실동차고지,31,의왕터널진입(미정차),0,39,57,70,56,50,31,31,39,25,22,34,38,31,32,14,14,14,20,8,4,0,0,0,
7800,호매실동차고지 - 호매실동차고지,32,학의JC(미정차),0,39,57,70,56,50,31,31,39,25,22,34,38,31,32,14,14,14,20,8,4,0,0,0,
7800,호매실동차고지 - 호매실동차고지,33,과천터널진입(미정차),0,39,57,70,56,50,31,31,39,25,22,34,38,31,32,14,14,14,20,8,4,0,0,0,
7800,호매실동차고지 - 호매실동차고지,34,과천IC(미정차),0,39,57,70,56,50,31,31,39,25,22,34,38,31,32,14,14,14,20,8,4,0,0,0,
7800,호매실동차고지 - 호매실동차고지,35,대공원고가교(미정차),0,39,57,70,56,50,31,31,39,25,22,34,38,31,32,14,14,14,20,8,4,0,0,0,
7800,호매실동차고지 - 호매실동차고지,36,과천동행정복지센터,0,18,42,68,61,44,26,31,38,7,18,33,37,28,19,0,9,11,10,3,17,0,0,0,
7800,호매실동차고지 - 호매실동차고지,37,남태령역(중),0,36,41,67,59,49,36,28,11,19,10,22,35,29,18,14,0,13,6,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,38,사당역(중),0,0,0,34,16,17,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,39,사당역사거리(미정차),0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,40,사당역9번출구앞,0,6,17,28,44,27,21,23,28,24,25,30,44,52,69,44,44,39,52,32,18,0,0,0,
7800,호매실동차고지 - 호매실동차고지,41,남현동(미정차),0,6,17,28,44,27,21,23,28,24,25,30,44,52,69,44,44,39,52,32,18,0,0,0,
7800,호매실동차고지 - 호매실동차고지,42,과천진입(미정차),0,6,17,28,44,27,21,23,28,24,25,30,44,52,69,44,44,39,52,32,18,0,0,0,
7800,호매실동차고지 - 호매실동차고지,43,과천동행정복지센터,0,0,19,31,35,28,23,19,29,22,26,31,46,54,53,35,37,42,37,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,44,대공원고가교(미정차),0,0,19,31,35,28,23,19,29,22,26,31,46,54,53,35,37,42,37,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,45,과천IC(미정차),0,0,19,31,35,28,23,19,29,22,26,31,46,54,53,35,37,42,37,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,46,과천터널진입(미정차),0,0,19,31,35,28,23,19,29,22,26,31,46,54,53,35,37,42,37,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,47,학의JC(미정차),0,0,19,31,35,28,23,19,29,22,26,31,46,54,53,35,37,42,37,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,48,의왕터널진입(미정차),0,0,19,31,35,28,23,19,29,22,26,31,46,54,53,35,37,42,37,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,49,의왕톨게이트,0,0,9,33,44,43,26,33,34,29,27,35,58,60,70,56,40,43,54,33,21,0,0,0,
7800,호매실동차고지 - 호매실동차고지,50,골사그내교차로(미정차),0,0,9,33,44,43,26,33,34,29,27,35,58,60,70,56,40,43,54,33,21,0,0,0,
7800,호매실동차고지 - 호매실동차고지,51,지지대고개(미정차),0,0,9,33,44,43,26,33,34,29,27,35,58,60,70,56,40,43,54,33,21,0,0,0,
7800,호매실동차고지 - 호매실동차고지,52,효행공원(미정차),0,0,9,33,44,43,26,33,34,29,27,35,58,60,70,56,40,43,54,33,21,0,0,0,
7800,호매실동차고지 - 호매실동차고지,53,동원고교.해우재입구,0,0,0,33,42,25,42,24,0,11,28,36,29,61,43,42,29,44,52,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,54,백선교회,0,0,9,32,35,0,25,21,3,17,14,0,12,57,68,41,39,0,51,12,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,55,수원고용노동청,0,0,8,25,38,23,41,32,32,28,26,22,36,50,59,45,36,37,43,34,18,10,0,0,
7800,호매실동차고지 - 호매실동차고지,56,성균관대역,0,0,7,16,28,14,20,18,20,18,18,19,40,45,68,53,33,37,29,31,16,6,0,0,
7800,호매실동차고지 - 호매실동차고지,57,성균관대학교,0,0,9,15,25,9,10,10,12,13,14,17,26,43,66,53,32,36,28,25,16,5,0,0,
7800,호매실동차고지 - 호매실동차고지,58,삼성아파트,0,0,10,0,0,6,0,0,5,6,8,0,16,28,65,52,30,36,27,24,8,0,0,0,
7800,호매실동차고지 - 호매실동차고지,59,삼성1차아파트,0,0,0,13,21,7,6,7,4,12,12,16,27,35,64,51,31,35,26,16,6,6,0,0,
7800,호매실동차고지 - 호매실동차고지,60,구운사거리,0,0,5,14,20,5,0,3,11,0,0,4,4,26,65,49,18,33,25,13,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,61,농수산물유통센터,0,0,4,11,11,6,7,4,3,11,7,14,41,45,61,50,30,34,24,0,12,0,0,0,
7800,호매실동차고지 - 호매실동차고지,62,구운동하이마트,0,0,4,12,19,2,4,6,6,10,9,12,22,37,54,46,28,29,33,23,14,0,0,0,
7800,호매실동차고지 - 호매실동차고지,63,칠보어울림마을,0,0,4,10,17,4,6,3,3,8,6,13,38,29,46,39,29,25,29,22,17,3,0,0,
7800,호매실동차고지 - 호매실동차고지,64,홈플러스서수원점,0,0,3,10,16,5,0,3,2,7,7,10,32,26,36,44,26,23,23,20,14,5,0,0,
7800,호매실동차고지 - 호매실동차고지,65,금곡동행정복지센터.호매실지구대,0,0,2,8,15,4,4,4,3,6,5,5,30,20,29,36,25,18,22,19,13,4,0,0,
7800,호매실동차고지 - 호매실동차고지,66,가온마을4단지.수원KT소닉붐아레나.서수원칠보체육관,0,0,0,0,0,0,0,0,3,0,5,3,16,17,27,35,23,17,20,17,7,2,0,0,
7800,호매실동차고지 - 호매실동차고지,67,칠보고교.칠보중.중촌초교,0,0,0,1,12,1,0,0,4,2,5,8,28,19,22,34,22,15,10,14,6,0,0,0,
7800,호매실동차고지 - 호매실동차고지,68,모아미래도아파트.호매실역서희스타힐스,0,0,2,7,6,2,2,3,2,4,6,6,24,21,16,27,18,14,16,13,11,2,0,0,
7800,호매실동차고지 - 호매실동차고지,69,금곡LG2.3단지.모아미래도아파트,0,0,0,6,10,5,2,2,0,3,4,3,8,12,13,13,15,12,13,10,6,1,0,0,
7800,호매실동차고지 - 호매실동차고지,70,금곡LG1단지.와이씨티6단지,0,0,0,6,8,2,0,1,0,3,3,2,7,8,10,9,13,7,9,8,5,0,0,0,
7800,호매실동차고지 - 호매실동차고지,71,경기도건설본부.경기도동물위생시험소.칠보마을7단지,0,0,2,2,1,0,0,0,0,1,1,5,4,7,9,7,6,11,7,7,6,0,0,0,
7800,호매실동차고지 - 호매실동차고지,72,한양수자인파크원아파트.금호초등학교,0,0,0,3,7,0,1,2,0,3,1,3,6,4,7,7,12,5,9,6,4,0,0,0,
7800,호매실동차고지 - 호매실동차고지,73,수원시보훈회관.호매실마을13단지,0,0,0,2,0,0,3,0,0,4,0,2,0,3,6,6,9,5,6,4,5,0,0,0,
7800,호매실동차고지 - 호매실동차고지,74,호매실마을14단지.장애인종합복지관,0,0,0,0,0,4,0,0,0,0,1,1,4,5,4,4,4,3,4,3,2,0,0,0,
7800,호매실동차고지 - 호매실동차고지,75,능실초등학교.힐스테이트호매실,0,0,0,0,6,0,0,1,1,3,0,0,3,1,3,3,6,3,3,1,1,0,0,0,
7800,호매실동차고지 - 호매실동차고지,76,호매실스위첸19단지.능실마을22단지,0,0,0,5,4,0,2,0,1,2,2,1,2,1,4,2,3,1,3,2,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,77,호매실엔루체,0,0,0,1,3,2,1,0,0,1,0,0,0,0,1,0,2,0,1,1,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,78,호매실스타힐스.수원여대입구,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,79,호매실동차고지,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
