노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
7800,호매실동차고지 - 호매실동차고지,0,호매실동차고지,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,1,호매실스타힐스.수원여대입구,0,1,0,0,1,1,1,0,2,2,1,1,1,0,1,0,3,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,2,호매실엔루체,0,2,1,0,2,3,2,1,3,4,6,3,1,2,2,1,0,1,1,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,3,호매실스위첸19단지.능실마을22단지,0,2,1,0,3,5,2,3,4,5,4,4,2,1,2,0,3,0,3,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,4,능실초등학교.힐스테이트호매실,0,3,3,3,5,6,4,4,6,6,9,4,2,3,1,1,1,2,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,5,호매실마을14단지.장애인종합복지관,0,3,2,4,7,9,6,7,7,7,11,5,3,2,0,0,2,2,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,6,호매실마을13단지.수원시보훈회관,0,4,3,5,10,13,10,7,5,8,5,7,5,3,1,0,3,2,1,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,7,수원은혜교회.한양수자인파크원아파트,0,5,4,7,7,14,12,10,9,10,13,9,13,7,3,2,4,4,2,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,8,한양수자인파크원아파트.자목마을입구,0,0,2,8,9,16,3,12,7,11,5,11,18,0,4,2,4,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,9,경기도건설본부.경기도동물위생시험소.칠보마을7단지,0,3,0,9,11,9,7,15,10,8,14,13,0,8,4,0,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,10,와이씨티6단지.금곡LG1단지,0,6,3,10,14,18,16,18,11,13,10,14,8,0,8,5,2,2,4,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,11,호매실역서희스타힐스.금곡LG2단지,0,7,5,17,19,23,22,24,19,15,18,17,21,15,0,6,5,5,2,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,12,호매실역서희스타힐스.모아미래도아파트,0,10,6,19,21,26,23,31,22,19,16,19,22,17,9,7,6,5,6,1,0,0,0,0,
