노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
7800,호매실동차고지 - 호매실동차고지,0,호매실동차고지,0,0,1,0,0,0,3,0,0,5,0,3,2,6,1,0,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,1,호매실스타힐스.수원여대입구,0,1,2,0,4,3,2,2,2,1,2,1,3,2,3,2,1,0,1,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,2,호매실엔루체,0,2,3,2,5,2,1,3,4,2,1,2,2,7,6,4,2,2,2,1,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,3,호매실스위첸19단지.능실마을22단지,0,4,1,5,6,4,4,1,1,6,0,0,3,6,7,5,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,4,능실초등학교.힐스테이트호매실,0,7,4,10,7,4,5,4,3,5,1,2,0,4,0,0,2,2,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,5,호매실마을14단지.장애인종합복지관,0,5,6,12,7,3,3,6,5,4,2,1,4,5,8,4,0,1,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,6,호매실마을13단지.수원시보훈회관,0,10,8,19,8,5,7,7,0,7,4,4,0,7,2,5,2,3,1,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,7,수원은혜교회.한양수자인파크원아파트,0,11,10,21,9,6,8,3,3,3,2,5,11,10,1,3,3,4,2,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,8,한양수자인파크원아파트.자목마을입구,0,4,13,27,13,8,4,8,4,3,0,1,6,3,9,1,0,0,2,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,9,경기도건설본부.경기도동물위생시험소.칠보마을7단지,0,10,13,17,14,11,4,4,5,0,5,0,12,5,0,2,2,0,3,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,10,와이씨티6단지.금곡LG1단지,0,15,17,34,19,13,10,9,6,6,4,6,12,12,10,0,4,1,1,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,11,호매실역서희스타힐스.금곡LG2단지,0,21,22,44,27,15,14,13,11,8,6,8,14,14,12,0,2,0,4,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,12,호매실역서희스타힐스.모아미래도아파트,0,23,25,40,31,17,15,14,13,7,6,6,11,13,11,5,4,5,3,3,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,13,칠보중.칠보고교.중촌초교,0,24,27,38,28,17,9,15,6,10,3,8,13,9,9,6,5,2,6,2,1,0,0,0,
7800,호매실동차고지 - 호매실동차고지,14,칠보마을8단지.수원KT소닉붐아레나.서수원칠보체육관,0,26,31,40,35,20,16,16,18,7,7,0,14,14,0,0,0,2,7,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,15,금곡동행정복지센터.호매실지구대,0,32,34,56,34,23,17,18,21,15,8,11,11,19,10,7,4,4,3,1,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,16,홈플러스서수원점,0,35,38,66,45,23,18,18,14,19,9,13,17,20,13,8,8,6,9,1,2,0,0,0,
7800,호매실동차고지 - 호매실동차고지,17,칠보어울림마을,0,36,43,69,48,37,19,19,22,21,0,14,19,23,0,9,0,5,0,2,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,18,구운동하이마트,0,40,47,75,52,40,20,20,25,20,9,15,13,25,16,10,7,6,10,4,3,0,0,0,
7800,호매실동차고지 - 호매실동차고지,19,엠코타운아파트,0,41,50,40,55,28,16,20,26,10,9,12,7,7,17,11,9,0,9,2,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,20,서수원터미널.이마트,0,42,27,27,57,41,17,20,24,10,7,14,12,22,19,12,6,6,0,3,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,21,구운사거리,0,0,27,76,63,28,0,0,0,8,8,0,14,10,0,0,3,6,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,22,삼성아파트,0,13,43,51,63,44,21,21,20,22,10,20,18,31,29,13,9,7,6,8,1,0,0,0,
7800,호매실동차고지 - 호매실동차고지,23,성균관대학교,0,20,51,75,67,44,30,27,33,33,27,26,28,44,56,28,19,16,18,21,5,0,0,0,
7800,호매실동차고지 - 호매실동차고지,24,성균관대역.고용노동부경기지청.율전성당,0,42,70,70,70,44,32,33,27,34,31,30,32,44,58,32,21,14,20,23,6,0,0,0,
7800,호매실동차고지 - 호매실동차고지,25,백선교회,0,27,32,71,36,0,21,0,22,0,17,0,33,0,17,0,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,26,동원고교.해우재입구,0,28,40,71,43,69,33,32,0,13,18,16,33,42,25,22,20,13,13,3,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,27,효행공원(미정차),0,28,40,71,43,69,33,32,0,13,18,16,33,42,25,22,20,13,13,3,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,28,지지대고개(미정차),0,28,40,71,43,69,33,32,0,13,18,16,33,42,25,22,20,13,13,3,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,29,골사그내교차로(미정차),0,28,40,71,43,69,33,32,0,13,18,16,33,42,25,22,20,13,13,3,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,30,의왕톨게이트,0,42,40,74,70,60,36,31,32,30,29,29,33,35,52,19,29,12,16,20,2,0,0,0,
7800,호매실동차고지 - 호매실동차고지,31,의왕터널진입(미정차),0,42,40,74,70,60,36,31,32,30,29,29,33,35,52,19,29,12,16,20,2,0,0,0,
