노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
7800,호매실동차고지 - 호매실동차고지,0,호매실동차고지,0,0,2,1,0,1,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,1,호매실스타힐스.수원여대입구,0,1,3,0,2,1,1,2,2,2,1,1,6,5,1,2,1,0,0,1,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,2,호매실엔루체,0,1,4,3,4,0,1,3,2,4,2,2,1,6,4,4,3,3,1,1,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,3,호매실스위첸19단지.능실마을22단지,0,4,3,2,5,2,2,3,3,3,3,1,1,6,2,0,0,2,2,1,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,4,능실초등학교.힐스테이트호매실,0,3,6,4,5,4,3,2,4,4,4,3,1,2,0,5,0,0,3,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,5,호매실마을14단지.장애인종합복지관,0,4,8,8,8,3,6,0,0,3,6,4,5,7,3,4,0,1,2,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,6,호매실마을13단지.수원시보훈회관,0,6,10,14,8,7,3,3,6,5,2,0,2,9,2,0,5,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,7,수원은혜교회.한양수자인파크원아파트,0,7,11,15,9,10,7,4,5,6,4,6,8,9,5,3,4,2,4,0,2,0,0,0,
7800,호매실동차고지 - 호매실동차고지,8,한양수자인파크원아파트.자목마을입구,0,8,13,17,10,11,2,4,9,5,0,0,8,12,4,0,1,0,3,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,9,경기도건설본부.경기도동물위생시험소.칠보마을7단지,0,9,14,18,11,12,8,5,4,0,0,7,0,11,8,0,3,0,4,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,10,와이씨티6단지.금곡LG1단지,0,12,18,24,15,16,6,6,11,4,5,0,7,6,11,4,3,3,0,2,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,11,호매실역서희스타힐스.금곡LG2단지,0,15,29,37,19,20,15,7,13,7,6,11,5,11,13,5,0,2,1,0,4,0,0,0,
7800,호매실동차고지 - 호매실동차고지,12,호매실역서희스타힐스.모아미래도아파트,0,18,32,43,26,19,17,11,7,9,5,11,11,10,11,3,6,4,2,2,5,0,0,0,
7800,호매실동차고지 - 호매실동차고지,13,칠보중.칠보고교.중촌초교,0,20,38,44,26,20,19,12,6,10,6,4,9,13,13,1,5,0,5,2,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,14,칠보마을8단지.수원KT소닉붐아레나.서수원칠보체육관,0,22,39,45,30,21,20,9,14,5,5,0,10,10,12,5,0,0,1,3,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,15,금곡동행정복지센터.호매실지구대,0,27,44,50,39,25,24,18,10,13,8,14,12,14,16,6,7,3,7,2,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,16,홈플러스서수원점,0,31,40,55,32,31,28,23,15,14,10,18,13,15,18,6,9,7,7,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,17,칠보어울림마을,0,17,33,59,34,35,29,27,15,14,11,6,14,16,19,12,5,5,4,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,18,구운동하이마트,0,33,40,62,40,37,31,33,17,15,13,19,16,16,22,15,11,3,0,3,4,0,0,0,
7800,호매실동차고지 - 호매실동차고지,19,엠코타운아파트,0,35,43,64,44,38,30,17,13,0,11,9,10,12,23,8,11,0,9,2,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,20,서수원터미널.이마트,0,36,38,67,43,8,11,14,11,14,11,10,0,23,22,14,5,8,10,1,3,0,0,0,
7800,호매실동차고지 - 호매실동차고지,21,구운사거리,0,0,40,64,46,40,12,19,14,7,12,18,0,0,0,5,10,4,0,4,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,22,삼성아파트,0,38,50,68,63,40,32,21,12,16,14,19,17,27,31,17,11,8,9,4,4,0,0,0,
7800,호매실동차고지 - 호매실동차고지,23,성균관대학교,0,39,57,68,63,44,40,34,24,28,21,27,39,42,44,34,13,18,21,12,10,0,0,0,
7800,호매실동차고지 - 호매실동차고지,24,성균관대역.고용노동부경기지청.율전성당,0,34,70,70,50,44,45,30,26,28,27,34,42,40,38,36,15,18,20,12,13,0,0,0,
7800,호매실동차고지 - 호매실동차고지,25,백선교회,0,0,0,67,43,0,14,29,0,17,0,20,33,32,39,0,11,17,0,0,12,0,0,0,
7800,호매실동차고지 - 호매실동차고지,26,동원고교.해우재입구,0,0,70,70,47,40,44,23,19,30,20,32,40,37,43,35,16,17,16,14,7,0,0,0,
7800,호매실동차고지 - 호매실동차고지,27,효행공원(미정차),0,0,70,70,47,40,44,23,19,30,20,32,40,37,43,35,16,17,16,14,7,0,0,0,
7800,호매실동차고지 - 호매실동차고지,28,지지대고개(미정차),0,0,70,70,47,40,44,23,19,30,20,32,40,37,43,35,16,17,16,14,7,0,0,0,
7800,호매실동차고지 - 호매실동차고지,29,골사그내교차로(미정차),0,0,70,70,47,40,44,23,19,30,20,32,40,37,43,35,16,17,16,14,7,0,0,0,
7800,호매실동차고지 - 호매실동차고지,30,의왕톨게이트,0,37,39,69,45,44,39,44,26,26,20,27,36,35,39,28,13,11,14,12,11,0,0,0,
7800,호매실동차고지 - 호매실동차고지,31,의왕터널진입(미정차),0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,32,학의JC(미정차),0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,33,과천터널진입(미정차),0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,34,과천IC(미정차),0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,35,대공원고가교(미정차),0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,36,과천동행정복지센터,0,29,32,66,43,42,27,27,25,23,19,26,21,34,35,17,8,0,11,7,9,0,0,0,
7800,호매실동차고지 - 호매실동차고지,37,남태령역(중),0,0,31,65,64,41,26,0,20,24,11,21,20,32,34,19,12,5,0,6,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,38,사당역(중),0,0,1,31,8,0,0,0,1,1,2,1,0,21,0,0,0,0,0,0,0,0,0,0,
