노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
7800,호매실동차고지 - 호매실동차고지,67,칠보고교.칠보중.중촌초교,0,0,5,1,14,0,2,4,0,5,9,8,20,14,23,25,23,23,18,16,7,0,0,0,
7800,호매실동차고지 - 호매실동차고지,68,모아미래도아파트.호매실역서희스타힐스,0,0,0,7,13,3,1,4,4,2,7,6,20,18,17,18,19,16,13,14,12,3,0,0,
7800,호매실동차고지 - 호매실동차고지,69,금곡LG2.3단지.모아미래도아파트,0,0,0,5,8,1,3,3,3,2,5,5,9,13,17,11,14,10,9,7,11,5,0,0,
7800,호매실동차고지 - 호매실동차고지,70,금곡LG1단지.와이씨티6단지,0,0,0,1,6,0,0,4,0,0,3,3,8,8,13,9,11,9,7,5,10,3,0,0,
7800,호매실동차고지 - 호매실동차고지,71,경기도건설본부.경기도동물위생시험소.칠보마을7단지,0,0,4,0,3,1,0,2,0,0,4,2,6,7,12,6,10,4,5,4,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,72,한양수자인파크원아파트.금호초등학교,0,0,1,4,6,1,1,0,1,3,1,3,5,5,8,7,9,3,5,4,8,2,0,0,
7800,호매실동차고지 - 호매실동차고지,73,수원시보훈회관.호매실마을13단지,0,0,0,0,2,0,0,0,0,4,0,1,4,2,3,6,6,2,4,3,7,0,0,0,
7800,호매실동차고지 - 호매실동차고지,74,호매실마을14단지.장애인종합복지관,0,0,0,3,5,2,1,2,1,1,2,2,3,4,7,4,5,4,2,2,6,0,0,0,
7800,호매실동차고지 - 호매실동차고지,75,능실초등학교.힐스테이트호매실,0,0,0,2,4,0,0,0,1,3,0,0,1,2,5,2,3,3,2,2,5,0,0,0,
7800,호매실동차고지 - 호매실동차고지,76,호매실스위첸19단지.능실마을22단지,0,0,0,2,2,1,0,1,0,0,1,1,3,1,3,1,2,2,1,0,4,0,0,0,
7800,호매실동차고지 - 호매실동차고지,77,호매실엔루체,0,0,1,1,1,0,0,1,0,1,1,1,0,0,2,1,1,1,0,0,3,0,0,0,
7800,호매실동차고지 - 호매실동차고지,78,호매실스타힐스.수원여대입구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,79,호매실동차고지,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
