노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
7800,호매실동차고지 - 호매실동차고지,27,효행공원(미정차),0,42,45,70,70,45,35,27,23,17,33,24,44,57,64,14,16,14,24,0,3,0,0,0,
7800,호매실동차고지 - 호매실동차고지,28,지지대고개(미정차),0,42,45,70,70,45,35,27,23,17,33,24,44,57,64,14,16,14,24,0,3,0,0,0,
7800,호매실동차고지 - 호매실동차고지,29,골사그내교차로(미정차),0,42,45,70,70,45,35,27,23,17,33,24,44,57,64,14,16,14,24,0,3,0,0,0,
7800,호매실동차고지 - 호매실동차고지,30,의왕톨게이트,0,43,41,70,60,40,40,28,25,30,31,34,40,51,49,19,17,13,21,20,7,0,0,0,
7800,호매실동차고지 - 호매실동차고지,31,의왕터널진입(미정차),0,43,41,70,60,40,40,28,25,30,31,34,40,51,49,19,17,13,21,20,7,0,0,0,
7800,호매실동차고지 - 호매실동차고지,32,학의JC(미정차),0,43,41,70,60,40,40,28,25,30,31,34,40,51,49,19,17,13,21,20,7,0,0,0,
7800,호매실동차고지 - 호매실동차고지,33,과천터널진입(미정차),0,43,41,70,60,40,40,28,25,30,31,34,40,51,49,19,17,13,21,20,7,0,0,0,
7800,호매실동차고지 - 호매실동차고지,34,과천IC(미정차),0,43,41,70,60,40,40,28,25,30,31,34,40,51,49,19,17,13,21,20,7,0,0,0,
7800,호매실동차고지 - 호매실동차고지,35,대공원고가교(미정차),0,43,41,70,60,40,40,28,25,30,31,34,40,51,49,19,17,13,21,20,7,0,0,0,
7800,호매실동차고지 - 호매실동차고지,36,과천동행정복지센터,0,25,37,42,62,40,39,20,19,0,29,14,18,5,24,0,16,12,19,11,4,0,0,0,
7800,호매실동차고지 - 호매실동차고지,37,남태령역(중),0,39,33,63,59,52,38,25,26,18,0,33,36,49,48,0,16,7,6,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,38,사당역(중),0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,39,사당역사거리(미정차),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,40,사당역9번출구앞,0,0,5,35,34,37,21,20,25,14,27,40,44,62,61,67,44,41,44,36,16,0,0,0,
7800,호매실동차고지 - 호매실동차고지,41,남현동(미정차),0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,42,과천진입(미정차),0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,43,과천동행정복지센터,0,0,4,21,37,39,22,21,26,13,29,6,38,63,63,62,41,41,36,16,13,0,0,0,
7800,호매실동차고지 - 호매실동차고지,44,대공원고가교(미정차),0,0,4,21,37,39,22,21,26,13,29,6,38,63,63,62,41,41,36,16,13,0,0,0,
7800,호매실동차고지 - 호매실동차고지,45,과천IC(미정차),0,0,4,21,37,39,22,21,26,13,29,6,38,63,63,62,41,41,36,16,13,0,0,0,
7800,호매실동차고지 - 호매실동차고지,46,과천터널진입(미정차),0,0,4,21,37,39,22,21,26,13,29,6,38,63,63,62,41,41,36,16,13,0,0,0,
7800,호매실동차고지 - 호매실동차고지,47,학의JC(미정차),0,0,4,21,37,39,22,21,26,13,29,6,38,63,63,62,41,41,36,16,13,0,0,0,
7800,호매실동차고지 - 호매실동차고지,48,의왕터널진입(미정차),0,0,4,21,37,39,22,21,26,13,29,6,38,63,63,62,41,41,36,16,13,0,0,0,
7800,호매실동차고지 - 호매실동차고지,49,의왕톨게이트,0,0,6,25,45,43,29,22,26,30,32,38,41,69,70,69,44,41,44,41,21,0,0,0,
7800,호매실동차고지 - 호매실동차고지,50,골사그내교차로(미정차),0,0,6,25,45,43,29,22,26,30,32,38,41,69,70,69,44,41,44,41,21,0,0,0,
7800,호매실동차고지 - 호매실동차고지,51,지지대고개(미정차),0,0,6,25,45,43,29,22,26,30,32,38,41,69,70,69,44,41,44,41,21,0,0,0,
7800,호매실동차고지 - 호매실동차고지,52,효행공원(미정차),0,0,6,25,45,43,29,22,26,30,32,38,41,69,70,69,44,41,44,41,21,0,0,0,
7800,호매실동차고지 - 호매실동차고지,53,동원고교.해우재입구,0,0,0,24,43,12,40,23,10,11,33,37,41,40,68,43,0,40,0,0,7,0,0,0,
7800,호매실동차고지 - 호매실동차고지,54,백선교회,0,0,7,23,25,0,0,8,17,29,0,0,0,0,42,66,0,37,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,55,수원고용노동청,0,0,6,22,40,42,38,20,25,14,27,24,42,64,51,58,56,31,40,36,16,11,0,0,
7800,호매실동차고지 - 호매실동차고지,56,성균관대역,0,0,6,18,33,24,22,13,9,24,18,22,39,65,57,52,48,32,36,42,14,6,0,0,
7800,호매실동차고지 - 호매실동차고지,57,성균관대학교,0,0,5,16,22,11,14,10,5,16,13,19,36,64,56,50,44,32,31,37,13,3,0,0,
7800,호매실동차고지 - 호매실동차고지,58,삼성아파트,0,0,5,5,0,0,0,0,5,0,0,18,11,62,53,36,31,26,30,35,13,5,0,0,
7800,호매실동차고지 - 호매실동차고지,59,삼성1차아파트,0,0,5,17,17,9,9,7,8,15,12,4,21,61,52,49,41,31,22,29,5,0,0,0,
7800,호매실동차고지 - 호매실동차고지,60,구운사거리,0,0,4,0,12,5,6,0,3,14,0,10,34,60,37,48,33,23,26,0,11,0,0,0,
7800,호매실동차고지 - 호매실동차고지,61,농수산물유통센터,0,0,4,14,17,6,7,4,7,7,6,16,33,35,54,46,39,29,28,34,13,0,0,0,
7800,호매실동차고지 - 호매실동차고지,62,구운동하이마트,0,0,4,5,16,6,6,0,2,13,11,11,32,33,50,39,34,23,26,32,11,3,0,0,
7800,호매실동차고지 - 호매실동차고지,63,칠보어울림마을,0,0,0,8,12,5,6,1,6,12,10,15,29,30,47,34,26,25,22,27,11,1,0,0,
7800,호매실동차고지 - 호매실동차고지,64,홈플러스서수원점,0,0,2,11,11,8,4,3,1,11,8,13,25,23,42,30,23,21,18,25,12,0,0,0,
7800,호매실동차고지 - 호매실동차고지,65,금곡동행정복지센터.호매실지구대,0,0,5,9,13,6,5,2,5,8,4,9,21,21,36,25,22,19,14,21,11,0,0,0,
7800,호매실동차고지 - 호매실동차고지,66,가온마을4단지.수원KT소닉붐아레나.서수원칠보체육관,0,0,4,5,12,0,4,0,0,6,4,7,11,19,19,23,21,18,12,24,10,0,0,0,
7800,호매실동차고지 - 호매실동차고지,67,칠보고교.칠보중.중촌초교,0,0,0,8,12,1,2,0,0,5,7,6,17,17,33,20,19,15,11,23,8,0,0,0,
7800,호매실동차고지 - 호매실동차고지,68,모아미래도아파트.호매실역서희스타힐스,0,0,0,6,11,3,2,2,1,9,6,7,17,13,24,17,15,10,11,22,6,2,0,0,
7800,호매실동차고지 - 호매실동차고지,69,금곡LG2.3단지.모아미래도아파트,0,0,0,6,13,4,1,2,0,7,0,6,14,9,18,13,8,9,9,18,4,0,0,0,
7800,호매실동차고지 - 호매실동차고지,70,금곡LG1단지.와이씨티6단지,0,0,0,4,12,3,0,2,3,6,0,5,12,7,17,11,6,7,6,13,3,0,0,0,
7800,호매실동차고지 - 호매실동차고지,71,경기도건설본부.경기도동물위생시험소.칠보마을7단지,0,0,1,0,0,0,0,1,2,0,0,0,3,7,14,8,4,6,4,12,3,0,0,0,
7800,호매실동차고지 - 호매실동차고지,72,한양수자인파크원아파트.금호초등학교,0,0,0,3,10,2,3,0,0,5,0,4,8,7,8,6,5,3,6,10,5,1,0,0,
7800,호매실동차고지 - 호매실동차고지,73,수원시보훈회관.호매실마을13단지,0,0,0,0,0,0,0,1,0,0,2,0,1,5,5,5,3,5,5,9,4,1,0,0,
7800,호매실동차고지 - 호매실동차고지,74,호매실마을14단지.장애인종합복지관,0,0,0,0,7,2,2,1,0,4,3,0,4,5,4,4,3,2,3,8,2,0,0,0,
7800,호매실동차고지 - 호매실동차고지,75,능실초등학교.힐스테이트호매실,0,0,3,0,6,5,0,0,0,0,2,0,3,4,4,1,3,2,2,6,2,0,0,0,
7800,호매실동차고지 - 호매실동차고지,76,호매실스위첸19단지.능실마을22단지,0,0,0,0,7,0,1,1,0,0,0,1,1,3,3,1,1,1,0,3,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,77,호매실엔루체,0,0,2,1,4,3,0,1,0,0,0,0,0,2,1,0,0,0,0,4,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,78,호매실스타힐스.수원여대입구,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,79,호매실동차고지,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
