노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
7800,호매실동차고지 - 호매실동차고지,0,호매실동차고지,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,1,호매실스타힐스.수원여대입구,0,0,0,1,1,1,2,1,0,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,2,호매실엔루체,0,1,1,1,1,0,1,1,1,4,2,3,0,2,1,1,1,0,2,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,3,호매실스위첸19단지.능실마을22단지,0,2,0,1,0,5,4,2,2,5,1,2,1,3,0,2,0,0,1,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,4,능실초등학교.힐스테이트호매실,0,3,1,2,4,9,5,1,1,3,3,3,3,0,1,1,1,1,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,5,호매실마을14단지.장애인종합복지관,0,4,2,3,4,11,7,4,4,4,0,4,4,2,2,3,1,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,6,호매실마을13단지.수원시보훈회관,0,5,1,3,5,12,8,5,5,6,6,0,1,3,0,0,1,0,3,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,7,수원은혜교회.한양수자인파크원아파트,0,6,3,1,2,13,4,8,6,5,7,4,2,4,3,0,0,2,2,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,8,한양수자인파크원아파트.자목마을입구,0,0,0,4,6,10,6,8,3,6,8,5,3,4,2,0,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,9,경기도건설본부.경기도동물위생시험소.칠보마을7단지,0,0,3,2,8,7,2,3,7,6,10,4,4,3,1,2,5,1,1,3,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,10,와이씨티6단지.금곡LG1단지,0,7,4,4,9,11,10,12,7,9,0,5,5,4,4,4,0,3,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,11,호매실역서희스타힐스.금곡LG2단지,0,8,4,5,13,13,15,13,10,14,15,8,7,5,5,5,0,1,2,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,12,호매실역서희스타힐스.모아미래도아파트,0,3,5,5,14,13,11,16,10,16,15,11,9,6,3,10,3,2,4,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,13,칠보중.칠보고교.중촌초교,0,3,9,0,15,12,16,12,9,13,9,0,10,3,6,0,6,5,0,4,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,14,칠보마을8단지.수원KT소닉붐아레나.서수원칠보체육관,0,4,4,6,17,13,17,17,11,16,18,12,11,8,6,4,5,0,5,0,0,0,0,0,
