노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
7800,호매실동차고지 - 호매실동차고지,0,호매실동차고지,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,1,호매실스타힐스.수원여대입구,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,2,호매실엔루체,0,0,0,0,2,1,2,2,2,0,3,3,2,1,2,1,2,1,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,3,호매실스위첸19단지.능실마을22단지,0,1,1,2,1,2,6,3,0,2,1,2,1,0,0,2,3,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,4,능실초등학교.힐스테이트호매실,0,2,1,3,4,4,7,3,3,3,0,5,3,1,3,3,3,2,2,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,5,호매실마을14단지.장애인종합복지관,0,3,0,5,5,3,4,4,4,4,4,7,2,1,1,0,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,6,호매실마을13단지.수원시보훈회관,0,4,2,2,5,5,5,4,5,6,5,3,3,2,3,0,3,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,7,수원은혜교회.한양수자인파크원아파트,0,3,0,0,6,5,6,7,10,7,8,9,4,2,4,3,0,6,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,8,한양수자인파크원아파트.자목마을입구,0,2,3,5,3,5,10,5,4,5,8,3,5,0,4,0,3,7,2,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,9,경기도건설본부.경기도동물위생시험소.칠보마을7단지,0,3,0,4,6,6,8,6,6,7,0,4,7,4,2,4,3,4,3,1,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,10,와이씨티6단지.금곡LG1단지,0,2,4,6,7,8,11,8,15,8,9,6,6,6,3,0,4,3,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,11,호매실역서희스타힐스.금곡LG2단지,0,4,4,12,11,10,15,10,21,10,12,11,9,7,5,4,5,8,4,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,12,호매실역서희스타힐스.모아미래도아파트,0,4,8,7,13,15,14,14,23,11,11,12,9,9,6,5,8,4,5,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,13,칠보중.칠보고교.중촌초교,0,3,6,0,12,13,15,16,25,11,12,11,10,14,4,0,3,1,0,4,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,14,칠보마을8단지.수원KT소닉붐아레나.서수원칠보체육관,0,5,7,13,15,15,14,13,30,12,10,13,12,15,0,0,0,5,0,0,0,0,0,0,
