노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
7800,호매실동차고지 - 호매실동차고지,20,서수원터미널.이마트,0,34,38,62,66,36,23,15,22,21,14,6,18,23,14,9,7,7,6,0,3,0,0,0,
7800,호매실동차고지 - 호매실동차고지,21,구운사거리,0,0,34,63,37,21,0,2,0,11,0,4,0,0,13,6,0,0,6,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,22,삼성아파트,0,35,45,69,69,37,22,12,22,22,15,16,32,25,22,10,9,8,7,6,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,23,성균관대학교,0,37,49,44,68,40,27,20,38,27,25,27,38,39,39,14,13,15,15,12,3,0,0,0,
7800,호매실동차고지 - 호매실동차고지,24,성균관대역.고용노동부경기지청.율전성당,0,40,44,69,68,43,31,32,43,34,29,29,35,41,40,16,15,14,20,10,3,0,0,0,
7800,호매실동차고지 - 호매실동차고지,25,백선교회,0,17,0,58,43,44,0,0,0,21,17,28,39,41,22,0,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,26,동원고교.해우재입구,0,42,44,58,69,70,30,15,44,34,21,27,38,41,32,7,0,14,17,0,2,0,0,0,
7800,호매실동차고지 - 호매실동차고지,27,효행공원(미정차),0,42,44,58,69,70,30,15,44,34,21,27,38,41,32,7,0,14,17,0,2,0,0,0,
7800,호매실동차고지 - 호매실동차고지,28,지지대고개(미정차),0,42,44,58,69,70,30,15,44,34,21,27,38,41,32,7,0,14,17,0,2,0,0,0,
7800,호매실동차고지 - 호매실동차고지,29,골사그내교차로(미정차),0,42,44,58,69,70,30,15,44,34,21,27,38,41,32,7,0,14,17,0,2,0,0,0,
7800,호매실동차고지 - 호매실동차고지,30,의왕톨게이트,0,41,43,57,69,63,32,30,39,22,31,27,32,39,37,14,12,14,11,14,5,0,0,0,
7800,호매실동차고지 - 호매실동차고지,31,의왕터널진입(미정차),0,41,43,57,69,63,32,30,39,22,31,27,32,39,37,14,12,14,11,14,5,0,0,0,
7800,호매실동차고지 - 호매실동차고지,32,학의JC(미정차),0,41,43,57,69,63,32,30,39,22,31,27,32,39,37,14,12,14,11,14,5,0,0,0,
7800,호매실동차고지 - 호매실동차고지,33,과천터널진입(미정차),0,41,43,57,69,63,32,30,39,22,31,27,32,39,37,14,12,14,11,14,5,0,0,0,
7800,호매실동차고지 - 호매실동차고지,34,과천IC(미정차),0,41,43,57,69,63,32,30,39,22,31,27,32,39,37,14,12,14,11,14,5,0,0,0,
7800,호매실동차고지 - 호매실동차고지,35,대공원고가교(미정차),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,36,과천동행정복지센터,0,40,36,56,65,41,31,20,38,18,30,25,31,30,36,22,8,13,0,13,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,37,남태령역(중),0,37,35,54,61,36,38,22,36,25,29,21,18,38,35,21,5,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,38,사당역(중),0,0,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,39,사당역사거리(미정차),0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,40,사당역9번출구앞,0,3,8,22,25,19,12,12,13,26,24,39,44,63,62,46,47,60,55,38,21,0,0,0,
7800,호매실동차고지 - 호매실동차고지,41,남현동(미정차),0,3,8,22,25,19,12,12,13,26,24,39,44,63,62,46,47,60,55,38,21,0,0,0,
7800,호매실동차고지 - 호매실동차고지,42,과천진입(미정차),0,3,8,22,25,19,12,12,13,26,24,39,44,63,62,46,47,60,55,38,21,0,0,0,
7800,호매실동차고지 - 호매실동차고지,43,과천동행정복지센터,0,0,8,23,17,20,7,13,14,28,25,21,35,66,63,0,51,61,35,39,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,44,대공원고가교(미정차),0,0,8,23,17,20,7,13,14,28,25,21,35,66,63,0,51,61,35,39,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,45,과천IC(미정차),0,0,8,23,17,20,7,13,14,28,25,21,35,66,63,0,51,61,35,39,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,46,과천터널진입(미정차),0,0,8,23,17,20,7,13,14,28,25,21,35,66,63,0,51,61,35,39,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,47,학의JC(미정차),0,0,8,23,17,20,7,13,14,28,25,21,35,66,63,0,51,61,35,39,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,48,의왕터널진입(미정차),0,0,8,23,17,20,7,13,14,28,25,21,35,66,63,0,51,61,35,39,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,49,의왕톨게이트,0,0,9,18,24,32,14,13,16,24,26,41,42,49,70,60,42,64,58,40,25,0,0,0,
7800,호매실동차고지 - 호매실동차고지,50,골사그내교차로(미정차),0,0,9,18,24,32,14,13,16,24,26,41,42,49,70,60,42,64,58,40,25,0,0,0,
7800,호매실동차고지 - 호매실동차고지,51,지지대고개(미정차),0,0,9,18,24,32,14,13,16,24,26,41,42,49,70,60,42,64,58,40,25,0,0,0,
7800,호매실동차고지 - 호매실동차고지,52,효행공원(미정차),0,0,9,18,24,32,14,13,16,24,26,41,42,49,70,60,42,64,58,40,25,0,0,0,
7800,호매실동차고지 - 호매실동차고지,53,동원고교.해우재입구,0,0,0,11,21,17,6,10,9,17,20,9,48,51,25,61,26,63,43,57,20,0,0,0,
7800,호매실동차고지 - 호매실동차고지,54,백선교회,0,0,10,17,20,0,13,0,0,0,0,0,20,49,69,43,40,0,38,56,0,14,0,0,
7800,호매실동차고지 - 호매실동차고지,55,수원고용노동청,0,0,3,15,20,26,10,13,16,21,25,22,52,43,61,50,39,51,36,50,22,10,0,0,
7800,호매실동차고지 - 호매실동차고지,56,성균관대역,0,0,12,16,21,18,9,9,12,19,21,15,43,37,62,48,43,46,34,45,17,10,0,0,
7800,호매실동차고지 - 호매실동차고지,57,성균관대학교,0,0,11,6,24,12,7,5,8,16,17,16,43,39,60,47,27,45,33,45,14,0,0,0,
7800,호매실동차고지 - 호매실동차고지,58,삼성아파트,0,0,4,11,0,0,0,0,7,0,0,0,21,38,27,35,26,43,27,44,13,0,0,0,
7800,호매실동차고지 - 호매실동차고지,59,삼성1차아파트,0,0,3,14,23,9,5,4,5,13,16,12,21,40,42,45,40,41,31,41,10,9,0,0,
7800,호매실동차고지 - 호매실동차고지,60,구운사거리,0,0,5,5,22,8,4,0,3,5,0,15,0,39,59,34,23,17,30,14,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,61,농수산물유통센터,0,0,8,13,9,7,5,4,4,14,11,17,41,33,55,44,37,40,18,40,17,0,0,0,
7800,호매실동차고지 - 호매실동차고지,62,구운동하이마트,0,0,7,13,19,5,4,0,3,13,15,16,40,27,50,43,36,36,27,37,16,8,0,0,
7800,호매실동차고지 - 호매실동차고지,63,칠보어울림마을,0,0,3,12,6,5,3,0,3,8,13,14,29,39,44,38,29,34,16,34,14,7,0,0,
7800,호매실동차고지 - 호매실동차고지,64,홈플러스서수원점,0,0,6,8,16,4,3,1,2,11,12,12,25,36,35,31,27,23,32,29,9,6,0,0,
7800,호매실동차고지 - 호매실동차고지,65,금곡동행정복지센터.호매실지구대,0,0,5,9,4,2,2,3,3,11,11,7,13,34,27,24,25,19,29,28,10,5,0,0,
7800,호매실동차고지 - 호매실동차고지,66,가온마을4단지.수원KT소닉붐아레나.서수원칠보체육관,0,0,2,6,3,0,0,0,1,4,4,0,24,13,24,17,23,17,27,26,8,0,0,0,
7800,호매실동차고지 - 호매실동차고지,67,칠보고교.칠보중.중촌초교,0,0,1,5,15,0,2,0,1,9,7,11,21,33,24,24,18,17,25,0,8,0,0,0,
7800,호매실동차고지 - 호매실동차고지,68,모아미래도아파트.호매실역서희스타힐스,0,0,0,4,15,3,4,1,2,8,9,5,15,18,19,21,15,14,16,24,7,4,0,0,
7800,호매실동차고지 - 호매실동차고지,69,금곡LG2.3단지.모아미래도아파트,0,0,2,4,12,0,2,2,1,6,6,2,8,10,10,13,13,11,13,18,5,0,0,0,
7800,호매실동차고지 - 호매실동차고지,70,금곡LG1단지.와이씨티6단지,0,0,0,4,9,0,1,0,1,0,5,4,6,7,11,11,9,9,12,15,4,2,0,0,
7800,호매실동차고지 - 호매실동차고지,71,경기도건설본부.경기도동물위생시험소.칠보마을7단지,0,0,0,2,6,0,3,1,0,3,3,3,5,6,6,10,5,6,4,12,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,72,한양수자인파크원아파트.금호초등학교,0,0,2,3,8,0,1,1,0,2,2,2,5,5,5,8,5,5,11,11,3,0,0,0,
7800,호매실동차고지 - 호매실동차고지,73,수원시보훈회관.호매실마을13단지,0,0,0,0,7,0,0,0,0,0,2,2,4,3,3,7,4,3,9,8,2,0,0,0,
7800,호매실동차고지 - 호매실동차고지,74,호매실마을14단지.장애인종합복지관,0,0,0,2,6,2,0,0,0,1,1,1,3,4,2,5,3,3,4,5,1,0,0,0,
7800,호매실동차고지 - 호매실동차고지,75,능실초등학교.힐스테이트호매실,0,0,1,0,3,0,2,0,0,4,0,1,2,3,4,4,2,2,2,4,2,1,0,0,
7800,호매실동차고지 - 호매실동차고지,76,호매실스위첸19단지.능실마을22단지,0,0,0,1,4,0,0,0,0,2,0,1,0,2,2,3,1,0,1,3,1,1,0,0,
7800,호매실동차고지 - 호매실동차고지,77,호매실엔루체,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,78,호매실스타힐스.수원여대입구,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,79,호매실동차고지,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
