노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,
7800,호매실동차고지 - 호매실동차고지,0,호매실동차고지,0,1,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,1,호매실스타힐스.수원여대입구,0,0,0,0,1,1,3,2,2,1,1,5,0,1,1,0,0,0,1,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,2,호매실엔루체,0,1,0,1,4,3,1,3,3,3,3,6,2,2,2,1,3,1,1,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,3,호매실스위첸19단지.능실마을22단지,0,3,0,3,5,6,4,5,4,4,4,0,5,4,0,1,2,4,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,4,능실초등학교.힐스테이트호매실,0,4,2,4,7,11,6,7,5,6,5,2,6,0,1,0,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,5,호매실마을14단지.장애인종합복지관,0,3,0,5,9,13,8,12,6,8,6,7,4,1,1,1,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,6,호매실마을13단지.수원시보훈회관,0,3,3,7,11,10,8,13,8,11,5,4,7,5,3,2,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,7,수원은혜교회.한양수자인파크원아파트,0,5,1,5,12,16,6,14,9,14,7,8,8,6,4,0,4,3,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,8,한양수자인파크원아파트.자목마을입구,0,0,1,6,13,12,8,17,11,15,5,6,15,7,2,0,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,9,경기도건설본부.경기도동물위생시험소.칠보마을7단지,0,7,5,8,15,17,10,16,7,16,0,11,16,8,0,4,0,6,2,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,10,와이씨티6단지.금곡LG1단지,0,10,7,13,18,20,11,21,17,8,11,13,17,4,6,0,3,6,3,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,11,호매실역서희스타힐스.금곡LG2단지,0,12,9,17,31,22,15,31,21,20,13,15,19,8,8,3,4,7,4,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,12,호매실역서희스타힐스.모아미래도아파트,0,16,10,21,34,27,20,38,23,24,12,18,14,13,5,5,7,8,1,1,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,13,칠보중.칠보고교.중촌초교,0,18,0,9,35,28,21,39,22,14,14,19,15,14,6,7,4,6,3,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,14,칠보마을8단지.수원KT소닉붐아레나.서수원칠보체육관,0,6,11,25,32,29,22,41,23,15,11,21,17,15,6,4,0,0,0,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,15,금곡동행정복지센터.호매실지구대,0,22,12,27,40,34,28,42,29,26,18,27,21,17,12,9,5,8,5,1,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,16,홈플러스서수원점,0,23,14,29,33,36,35,32,30,27,19,31,25,22,14,12,10,10,6,2,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,17,칠보어울림마을,0,9,15,30,37,40,36,39,34,29,21,25,28,14,8,6,10,13,4,0,0,0,0,0,
7800,호매실동차고지 - 호매실동차고지,18,구운동하이마트,0,24,17,33,39,35,43,43,35,32,22,33,31,24,15,8,13,9,6,2,0,0,0,0,
